,Begin,End,class,Count,From,To
1574,7200,10800,smallTrucks,4.0,south_corrales_1,east_recto_3
1575,7200,10800,motorcycles_scooters,9.0,east_recto_0,north_osmena_1
1576,7200,10800,smallTrucks,4.0,north_corrales_0,west_recto_1
1577,7200,10800,bicycle_tricycle,0.0,north_corrales_0,west_recto_1
1578,7200,10800,smallTrucks,7.0,south_corrales_1,west_recto_1
1579,7200,10800,buses,6.0,south_corrales_1,west_recto_1
1580,7200,10800,taxi,49.0,south_corrales_1,west_recto_1
1581,7200,10800,motorcycles_scooters,32.0,south_corrales_1,west_recto_1
1582,7200,10800,cars_SUV,57.0,south_corrales_1,west_recto_1
1583,7200,10800,cars_SUV,141.0,north_osmena_2,north_osmena_3
1584,7200,10800,motorcycles_scooters,77.0,north_osmena_2,north_osmena_3
1585,7200,10800,taxi,133.0,north_osmena_2,north_osmena_3
1586,7200,10800,buses,10.0,north_osmena_2,north_osmena_3
1587,7200,10800,largeTrucks,0.0,south_corrales_1,west_recto_1
1588,7200,10800,smallTrucks,92.0,north_osmena_2,north_osmena_3
1589,7200,10800,bicycle_tricycle,2.0,north_osmena_2,north_osmena_3
1590,7200,10800,jeepney,5.0,north_osmena_2,north_osmena_3
1591,7200,10800,motorela,17.0,north_osmena_2,north_osmena_3
1592,7200,10800,others,17.0,north_osmena_2,north_osmena_3
1593,7200,10800,cars_SUV,174.0,south_corrales_1,south_corrales_2
1594,7200,10800,cars_SUV,206.0,east_recto_0,east_recto_1
1595,7200,10800,motorcycles_scooters,85.0,east_recto_0,east_recto_1
1596,7200,10800,taxi,198.0,east_recto_0,east_recto_1
1597,7200,10800,buses,4.0,east_recto_0,east_recto_1
1598,7200,10800,largeTrucks,23.0,north_osmena_2,north_osmena_3
1599,7200,10800,bicycle_tricycle,0.0,south_corrales_1,west_recto_1
1600,7200,10800,jeepney,30.0,south_corrales_1,west_recto_1
1601,7200,10800,motorela,6.0,south_corrales_1,west_recto_1
1602,7200,10800,cars_SUV,24.0,south_roa_0,west_luna_2
1603,7200,10800,motorcycles_scooters,14.0,south_roa_0,west_luna_2
1604,7200,10800,taxi,17.0,south_roa_0,west_luna_2
1605,7200,10800,buses,0.0,south_roa_0,west_luna_2
1606,7200,10800,smallTrucks,13.0,south_roa_0,west_luna_2
1607,7200,10800,largeTrucks,3.0,south_roa_0,west_luna_2
1608,7200,10800,bicycle_tricycle,3.0,south_roa_0,west_luna_2
1609,7200,10800,jeepney,2.0,south_roa_0,west_luna_2
1610,7200,10800,motorela,2.0,south_roa_0,west_luna_2
1611,7200,10800,others,2.0,south_roa_0,west_luna_2
1612,7200,10800,cars_SUV,55.0,south_osmena_2,east_recto_1
1613,7200,10800,motorcycles_scooters,23.0,south_osmena_2,east_recto_1
1614,7200,10800,taxi,53.0,south_osmena_2,east_recto_1
1615,7200,10800,buses,1.0,south_osmena_2,east_recto_1
1616,7200,10800,smallTrucks,30.0,south_osmena_2,east_recto_1
1617,7200,10800,largeTrucks,12.0,south_osmena_2,east_recto_1
1618,7200,10800,bicycle_tricycle,1.0,south_osmena_2,east_recto_1
1619,7200,10800,jeepney,34.0,south_osmena_2,east_recto_1
1620,7200,10800,motorela,5.0,south_osmena_2,east_recto_1
1621,7200,10800,others,8.0,south_osmena_2,east_recto_1
1622,7200,10800,others,0.0,south_corrales_1,west_recto_1
1623,7200,10800,smallTrucks,110.0,east_recto_0,east_recto_1
1624,7200,10800,largeTrucks,0.0,north_corrales_0,west_recto_1
1625,7200,10800,largeTrucks,46.0,east_recto_0,east_recto_1
1626,7200,10800,jeepney,125.0,east_recto_0,east_recto_1
1627,7200,10800,bicycle_tricycle,2.0,south_osmena_2,south_osmena_3
1628,7200,10800,largeTrucks,20.0,south_osmena_2,south_osmena_3
1629,7200,10800,smallTrucks,48.0,south_osmena_2,south_osmena_3
1630,7200,10800,buses,2.0,south_osmena_2,south_osmena_3
1631,7200,10800,taxi,86.0,south_osmena_2,south_osmena_3
1632,7200,10800,motorcycles_scooters,37.0,south_osmena_2,south_osmena_3
1633,7200,10800,cars_SUV,89.0,south_osmena_2,south_osmena_3
1634,7200,10800,cars_SUV,35.0,south_roa_0,south_roa_1
1635,7200,10800,motorcycles_scooters,20.0,south_roa_0,south_roa_1
1636,7200,10800,jeepney,54.0,south_osmena_2,south_osmena_3
1637,7200,10800,taxi,24.0,south_roa_0,south_roa_1
1638,7200,10800,smallTrucks,19.0,south_roa_0,south_roa_1
1639,7200,10800,largeTrucks,4.0,south_roa_0,south_roa_1
1640,7200,10800,bicycle_tricycle,4.0,south_roa_0,south_roa_1
1641,7200,10800,jeepney,3.0,south_roa_0,south_roa_1
1642,7200,10800,motorela,3.0,south_roa_0,south_roa_1
1643,7200,10800,others,3.0,south_roa_0,south_roa_1
1644,7200,10800,others,0.0,north_corrales_0,west_recto_1
1645,7200,10800,motorela,3.0,north_corrales_0,west_recto_1
1646,7200,10800,jeepney,18.0,north_corrales_0,west_recto_1
1647,7200,10800,buses,0.0,south_roa_0,south_roa_1
1648,7200,10800,motorela,8.0,south_osmena_2,south_osmena_3
1649,7200,10800,others,13.0,south_osmena_2,south_osmena_3
1650,7200,10800,taxi,115.0,west_luna_0,west_luna_1
1651,7200,10800,motorela,19.0,east_recto_0,east_recto_1
1652,7200,10800,others,31.0,east_recto_0,east_recto_1
1653,7200,10800,others,16.0,north_osmena_1,north_osmena_2
1654,7200,10800,motorela,20.0,north_osmena_1,north_osmena_2
1655,7200,10800,jeepney,5.0,north_osmena_1,north_osmena_2
1656,7200,10800,bicycle_tricycle,2.0,north_osmena_1,north_osmena_2
1657,7200,10800,largeTrucks,15.0,north_osmena_1,north_osmena_2
1658,7200,10800,smallTrucks,104.0,north_osmena_1,north_osmena_2
1659,7200,10800,buses,10.0,north_osmena_1,north_osmena_2
1660,7200,10800,taxi,145.0,north_osmena_1,north_osmena_2
1661,7200,10800,motorcycles_scooters,75.0,north_osmena_1,north_osmena_2
1662,7200,10800,cars_SUV,242.0,north_osmena_1,north_osmena_2
1663,7200,10800,motorcycles_scooters,97.0,south_corrales_1,south_corrales_2
1664,7200,10800,taxi,149.0,south_corrales_1,south_corrales_2
1665,7200,10800,buses,18.0,south_corrales_1,south_corrales_2
1666,7200,10800,smallTrucks,21.0,south_corrales_1,south_corrales_2
1667,7200,10800,largeTrucks,0.0,south_corrales_1,south_corrales_2
1668,7200,10800,bicycle_tricycle,0.0,south_corrales_1,south_corrales_2
1669,7200,10800,jeepney,92.0,south_corrales_1,south_corrales_2
1670,7200,10800,motorela,18.0,south_corrales_1,south_corrales_2
1671,7200,10800,others,0.0,south_corrales_1,south_corrales_2
1672,7200,10800,bicycle_tricycle,5.0,east_recto_0,east_recto_1
1673,7200,10800,taxi,22.0,east_recto_0,north_osmena_1
1674,7200,10800,motorela,3.0,south_corrales_1,east_recto_3
1675,7200,10800,smallTrucks,12.0,east_recto_0,north_osmena_1
1676,7200,10800,largeTrucks,0.0,north_corrales_0,east_recto_3
1677,7200,10800,smallTrucks,3.0,north_corrales_0,east_recto_3
1678,7200,10800,buses,3.0,north_corrales_0,east_recto_3
1679,7200,10800,taxi,24.0,north_corrales_0,east_recto_3
1680,7200,10800,motorcycles_scooters,16.0,north_corrales_0,east_recto_3
1681,7200,10800,cars_SUV,28.0,north_corrales_0,east_recto_3
1682,7200,10800,cars_SUV,35.0,east_recto_2,south_corrales_2
1683,7200,10800,motorcycles_scooters,19.0,east_recto_2,south_corrales_2
1684,7200,10800,taxi,30.0,east_recto_2,south_corrales_2
1685,7200,10800,buses,4.0,east_recto_2,south_corrales_2
1686,7200,10800,smallTrucks,4.0,east_recto_2,south_corrales_2
1687,7200,10800,largeTrucks,0.0,east_recto_2,south_corrales_2
1688,7200,10800,buses,0.0,east_recto_0,north_osmena_1
1689,7200,10800,bicycle_tricycle,0.0,east_recto_2,south_corrales_2
1690,7200,10800,jeepney,18.0,east_recto_2,south_corrales_2
1691,7200,10800,bicycle_tricycle,0.0,north_corrales_0,east_recto_3
1692,7200,10800,jeepney,15.0,north_corrales_0,east_recto_3
1693,7200,10800,motorela,3.0,north_corrales_0,east_recto_3
1694,7200,10800,others,0.0,north_corrales_0,east_recto_3
1695,7200,10800,smallTrucks,19.0,west_luna_2,north_osmena_3
1696,7200,10800,largeTrucks,5.0,west_luna_2,north_osmena_3
1697,7200,10800,bicycle_tricycle,0.0,west_luna_2,north_osmena_3
1698,7200,10800,jeepney,1.0,west_luna_2,north_osmena_3
1699,7200,10800,motorela,3.0,west_luna_2,north_osmena_3
1700,7200,10800,others,3.0,west_luna_2,north_osmena_3
1701,7200,10800,cars_SUV,21.0,west_luna_1,north_roa_1
1702,7200,10800,motorela,4.0,east_recto_2,south_corrales_2
1703,7200,10800,motorcycles_scooters,12.0,west_luna_1,north_roa_1
1704,7200,10800,buses,0.0,west_luna_1,north_roa_1
1705,7200,10800,smallTrucks,11.0,west_luna_1,north_roa_1
1706,7200,10800,largeTrucks,2.0,west_luna_1,north_roa_1
1707,7200,10800,bicycle_tricycle,2.0,west_luna_1,north_roa_1
1708,7200,10800,jeepney,2.0,west_luna_1,north_roa_1
1709,7200,10800,motorela,2.0,west_luna_1,north_roa_1
1710,7200,10800,others,2.0,west_luna_1,north_roa_1
1711,7200,10800,taxi,14.0,west_luna_1,north_roa_1
1712,7200,10800,buses,2.0,west_luna_2,north_osmena_3
1713,7200,10800,others,0.0,east_recto_2,south_corrales_2
1714,7200,10800,motorela,36.0,west_recto_2,west_recto_3
1715,7200,10800,jeepney,227.0,west_recto_0,west_recto_1
1716,7200,10800,bicycle_tricycle,0.0,west_recto_0,west_recto_1
1717,7200,10800,largeTrucks,0.0,west_recto_0,west_recto_1
1718,7200,10800,smallTrucks,52.0,west_recto_0,west_recto_1
1719,7200,10800,buses,45.0,west_recto_0,west_recto_1
1720,7200,10800,taxi,366.0,west_recto_0,west_recto_1
1721,7200,10800,motorcycles_scooters,238.0,west_recto_0,west_recto_1
1722,7200,10800,cars_SUV,428.0,west_recto_0,west_recto_1
1723,7200,10800,others,10.0,south_osmena_1,west_florentino_0
1724,7200,10800,motorela,13.0,south_osmena_1,west_florentino_0
1725,7200,10800,jeepney,3.0,south_osmena_1,west_florentino_0
1726,7200,10800,bicycle_tricycle,1.0,south_osmena_1,west_florentino_0
1727,7200,10800,largeTrucks,10.0,south_osmena_1,west_florentino_0
1728,7200,10800,smallTrucks,65.0,south_osmena_1,west_florentino_0
1729,7200,10800,buses,6.0,south_osmena_1,west_florentino_0
1730,7200,10800,motorela,44.0,west_recto_0,west_recto_1
1731,7200,10800,others,0.0,west_recto_0,west_recto_1
1732,7200,10800,others,0.0,north_corrales_1,east_luna_2
1733,7200,10800,motorela,8.0,north_corrales_1,east_luna_2
1734,7200,10800,jeepney,239.0,west_recto_2,west_recto_3
1735,7200,10800,bicycle_tricycle,9.0,west_recto_2,west_recto_3
1736,7200,10800,largeTrucks,87.0,west_recto_2,west_recto_3
1737,7200,10800,smallTrucks,210.0,west_recto_2,west_recto_3
1738,7200,10800,buses,7.0,west_recto_2,west_recto_3
1739,7200,10800,taxi,379.0,west_recto_2,west_recto_3
1740,7200,10800,motorcycles_scooters,162.0,west_recto_2,west_recto_3
1741,7200,10800,others,58.0,west_recto_2,west_recto_3
1742,7200,10800,cars_SUV,394.0,west_recto_2,west_recto_3
1743,7200,10800,motorcycles_scooters,20.0,north_corrales_1,east_luna_2
1744,7200,10800,taxi,31.0,north_corrales_1,east_luna_2
1745,7200,10800,buses,0.0,north_corrales_1,east_luna_2
1746,7200,10800,smallTrucks,10.0,north_corrales_1,east_luna_2
1747,7200,10800,largeTrucks,3.0,north_corrales_1,east_luna_2
1748,7200,10800,bicycle_tricycle,0.0,north_corrales_1,east_luna_2
1749,7200,10800,jeepney,1.0,north_corrales_1,east_luna_2
1750,7200,10800,cars_SUV,36.0,north_corrales_1,east_luna_2
1751,7200,10800,taxi,27.0,west_luna_2,north_osmena_3
1752,7200,10800,motorcycles_scooters,74.0,west_luna_0,west_luna_1
1753,7200,10800,cars_SUV,29.0,west_luna_2,north_osmena_3
1754,7200,10800,motorela,22.0,south_osmena_1,south_osmena_2
1755,7200,10800,others,17.0,south_osmena_1,south_osmena_2
1756,7200,10800,smallTrucks,114.0,south_osmena_1,south_osmena_2
1757,7200,10800,largeTrucks,17.0,south_osmena_1,south_osmena_2
1758,7200,10800,bicycle_tricycle,2.0,south_osmena_1,south_osmena_2
1759,7200,10800,jeepney,6.0,south_osmena_1,south_osmena_2
1760,7200,10800,motorcycles_scooters,16.0,west_luna_2,north_osmena_3
1761,7200,10800,buses,11.0,south_osmena_1,south_osmena_2
1762,7200,10800,others,3.0,east_recto_0,north_osmena_1
1763,7200,10800,motorela,2.0,east_recto_0,north_osmena_1
1764,7200,10800,motorcycles_scooters,82.0,south_osmena_1,south_osmena_2
1765,7200,10800,cars_SUV,265.0,south_osmena_1,south_osmena_2
1766,7200,10800,jeepney,14.0,east_recto_0,north_osmena_1
1767,7200,10800,bicycle_tricycle,1.0,east_recto_0,north_osmena_1
1768,7200,10800,largeTrucks,5.0,east_recto_0,north_osmena_1
1769,7200,10800,taxi,159.0,south_osmena_1,south_osmena_2
1770,10800,14400,cars_SUV,25.0,north_corrales_1,east_luna_2
1771,10800,14400,cars_SUV,32.0,north_corrales_0,east_recto_3
1772,10800,14400,cars_SUV,253.0,west_recto_2,west_recto_3
1773,10800,14400,motorcycles_scooters,104.0,west_recto_2,west_recto_3
1774,10800,14400,taxi,243.0,west_recto_2,west_recto_3
1775,10800,14400,largeTrucks,56.0,west_recto_2,west_recto_3
1776,10800,14400,smallTrucks,135.0,west_recto_2,west_recto_3
1777,10800,14400,bicycle_tricycle,6.0,west_recto_2,west_recto_3
1778,10800,14400,jeepney,153.0,west_recto_2,west_recto_3
1779,10800,14400,motorela,23.0,west_recto_2,west_recto_3
1780,10800,14400,others,37.0,west_recto_2,west_recto_3
1781,10800,14400,others,0.0,east_recto_2,south_corrales_2
1782,10800,14400,motorela,4.0,east_recto_2,south_corrales_2
1783,10800,14400,buses,5.0,west_recto_2,west_recto_3
1784,10800,14400,motorcycles_scooters,18.0,north_corrales_0,east_recto_3
1785,10800,14400,buses,3.0,north_corrales_0,east_recto_3
1786,10800,14400,others,5.0,south_osmena_2,west_recto_3
1787,10800,14400,jeepney,17.0,north_corrales_0,east_recto_3
1788,10800,14400,bicycle_tricycle,0.0,north_corrales_0,east_recto_3
1789,10800,14400,largeTrucks,0.0,north_corrales_0,east_recto_3
1790,10800,14400,smallTrucks,4.0,north_corrales_0,east_recto_3
1791,10800,14400,cars_SUV,36.0,south_osmena_2,west_recto_3
1792,10800,14400,motorcycles_scooters,15.0,south_osmena_2,west_recto_3
1793,10800,14400,taxi,28.0,north_corrales_0,east_recto_3
1794,10800,14400,taxi,35.0,south_osmena_2,west_recto_3
1795,10800,14400,smallTrucks,19.0,south_osmena_2,west_recto_3
1796,10800,14400,largeTrucks,8.0,south_osmena_2,west_recto_3
1797,10800,14400,jeepney,22.0,east_recto_2,south_corrales_2
1798,10800,14400,bicycle_tricycle,1.0,south_osmena_2,west_recto_3
1799,10800,14400,jeepney,22.0,south_osmena_2,west_recto_3
1800,10800,14400,motorela,3.0,south_osmena_2,west_recto_3
1801,10800,14400,buses,1.0,south_osmena_2,west_recto_3
1802,10800,14400,bicycle_tricycle,0.0,east_recto_2,south_corrales_2
1803,10800,14400,bicycle_tricycle,0.0,south_corrales_1,south_corrales_2
1804,10800,14400,motorcycles_scooters,124.0,south_corrales_1,south_corrales_2
1805,10800,14400,largeTrucks,17.0,north_osmena_0,north_osmena_1
1806,10800,14400,smallTrucks,42.0,north_osmena_0,north_osmena_1
1807,10800,14400,buses,1.0,north_osmena_0,north_osmena_1
1808,10800,14400,taxi,75.0,north_osmena_0,north_osmena_1
1809,10800,14400,motorcycles_scooters,32.0,north_osmena_0,north_osmena_1
1810,10800,14400,cars_SUV,78.0,north_osmena_0,north_osmena_1
1811,10800,14400,bicycle_tricycle,2.0,north_osmena_0,north_osmena_1
1812,10800,14400,jeepney,118.0,south_corrales_1,south_corrales_2
1813,10800,14400,others,0.0,south_corrales_1,south_corrales_2
1814,10800,14400,others,15.0,south_osmena_2,south_osmena_3
1815,10800,14400,motorela,9.0,south_osmena_2,south_osmena_3
1816,10800,14400,jeepney,62.0,south_osmena_2,south_osmena_3
1817,10800,14400,bicycle_tricycle,2.0,south_osmena_2,south_osmena_3
1818,10800,14400,largeTrucks,23.0,south_osmena_2,south_osmena_3
1819,10800,14400,motorela,23.0,south_corrales_1,south_corrales_2
1820,10800,14400,jeepney,48.0,north_osmena_0,north_osmena_1
1821,10800,14400,motorela,7.0,north_osmena_0,north_osmena_1
1822,10800,14400,others,12.0,north_osmena_0,north_osmena_1
1823,10800,14400,taxi,190.0,south_corrales_1,south_corrales_2
1824,10800,14400,buses,23.0,south_corrales_1,south_corrales_2
1825,10800,14400,smallTrucks,27.0,south_corrales_1,south_corrales_2
1826,10800,14400,largeTrucks,0.0,south_corrales_1,south_corrales_2
1827,10800,14400,motorcycles_scooters,14.0,north_corrales_1,east_luna_2
1828,10800,14400,cars_SUV,42.0,north_osmena_0,west_recto_3
1829,10800,14400,motorcycles_scooters,17.0,north_osmena_0,west_recto_3
1830,10800,14400,taxi,40.0,north_osmena_0,west_recto_3
1831,10800,14400,buses,1.0,north_osmena_0,west_recto_3
1832,10800,14400,smallTrucks,22.0,north_osmena_0,west_recto_3
1833,10800,14400,largeTrucks,9.0,north_osmena_0,west_recto_3
1834,10800,14400,bicycle_tricycle,1.0,north_osmena_0,west_recto_3
1835,10800,14400,jeepney,25.0,north_osmena_0,west_recto_3
1836,10800,14400,motorela,4.0,north_osmena_0,west_recto_3
1837,10800,14400,others,6.0,north_osmena_0,west_recto_3
1838,10800,14400,cars_SUV,222.0,south_corrales_1,south_corrales_2
1839,10800,14400,taxi,22.0,north_corrales_1,east_luna_2
1840,10800,14400,jeepney,1.0,north_corrales_1,east_luna_2
1841,10800,14400,smallTrucks,7.0,north_corrales_1,east_luna_2
1842,10800,14400,largeTrucks,15.0,south_osmena_2,east_recto_1
1843,10800,14400,bicycle_tricycle,2.0,south_osmena_2,east_recto_1
1844,10800,14400,jeepney,42.0,south_osmena_2,east_recto_1
1845,10800,14400,others,5.0,north_osmena_0,east_recto_1
1846,10800,14400,motorela,3.0,north_osmena_0,east_recto_1
1847,10800,14400,jeepney,20.0,north_osmena_0,east_recto_1
1848,10800,14400,bicycle_tricycle,1.0,north_osmena_0,east_recto_1
1849,10800,14400,smallTrucks,37.0,south_osmena_2,east_recto_1
1850,10800,14400,largeTrucks,7.0,north_osmena_0,east_recto_1
1851,10800,14400,buses,1.0,north_osmena_0,east_recto_1
1852,10800,14400,taxi,32.0,north_osmena_0,east_recto_1
1853,10800,14400,motorcycles_scooters,14.0,north_osmena_0,east_recto_1
1854,10800,14400,cars_SUV,33.0,north_osmena_0,east_recto_1
1855,10800,14400,motorela,6.0,south_osmena_2,east_recto_1
1856,10800,14400,others,10.0,south_osmena_2,east_recto_1
1857,10800,14400,others,0.0,south_corrales_1,west_recto_1
1858,10800,14400,smallTrucks,18.0,north_osmena_0,east_recto_1
1859,10800,14400,motorela,6.0,south_corrales_1,west_recto_1
1860,10800,14400,buses,1.0,south_osmena_2,east_recto_1
1861,10800,14400,motorcycles_scooters,28.0,south_osmena_2,east_recto_1
1862,10800,14400,cars_SUV,64.0,east_recto_0,north_osmena_1
1863,10800,14400,motorcycles_scooters,26.0,east_recto_0,north_osmena_1
1864,10800,14400,taxi,62.0,east_recto_0,north_osmena_1
1865,10800,14400,buses,1.0,east_recto_0,north_osmena_1
1866,10800,14400,smallTrucks,34.0,east_recto_0,north_osmena_1
1867,10800,14400,largeTrucks,14.0,east_recto_0,north_osmena_1
1868,10800,14400,bicycle_tricycle,1.0,east_recto_0,north_osmena_1
1869,10800,14400,taxi,66.0,south_osmena_2,east_recto_1
1870,10800,14400,jeepney,39.0,east_recto_0,north_osmena_1
1871,10800,14400,others,10.0,east_recto_0,north_osmena_1
1872,10800,14400,others,0.0,north_corrales_0,east_recto_3
1873,10800,14400,motorela,3.0,north_corrales_0,east_recto_3
1874,10800,14400,cars_SUV,424.0,west_recto_0,west_recto_1
1875,10800,14400,motorcycles_scooters,236.0,west_recto_0,west_recto_1
1876,10800,14400,taxi,363.0,west_recto_0,west_recto_1
1877,10800,14400,cars_SUV,69.0,south_osmena_2,east_recto_1
1878,10800,14400,motorela,6.0,east_recto_0,north_osmena_1
1879,10800,14400,buses,0.0,north_corrales_1,east_luna_2
1880,10800,14400,jeepney,29.0,south_corrales_1,west_recto_1
1881,10800,14400,largeTrucks,0.0,south_corrales_1,west_recto_1
1882,10800,14400,jeepney,160.0,east_recto_1,east_recto_2
1883,10800,14400,motorela,24.0,east_recto_1,east_recto_2
1884,10800,14400,others,39.0,east_recto_1,east_recto_2
1885,10800,14400,others,0.0,west_luna_0,north_corrales_2
1886,10800,14400,motorela,30.0,west_luna_0,north_corrales_2
1887,10800,14400,bicycle_tricycle,0.0,west_luna_0,north_corrales_2
1888,10800,14400,largeTrucks,10.0,west_luna_0,north_corrales_2
1889,10800,14400,bicycle_tricycle,6.0,east_recto_1,east_recto_2
1890,10800,14400,smallTrucks,35.0,west_luna_0,north_corrales_2
1891,10800,14400,taxi,111.0,west_luna_0,north_corrales_2
1892,10800,14400,motorcycles_scooters,72.0,west_luna_0,north_corrales_2
1893,10800,14400,cars_SUV,129.0,west_luna_0,north_corrales_2
1894,10800,14400,motorela,6.0,north_corrales_1,east_luna_2
1895,10800,14400,smallTrucks,54.0,south_osmena_2,south_osmena_3
1896,10800,14400,bicycle_tricycle,0.0,north_corrales_1,east_luna_2
1897,10800,14400,largeTrucks,2.0,north_corrales_1,east_luna_2
1898,10800,14400,buses,0.0,west_luna_0,north_corrales_2
1899,10800,14400,bicycle_tricycle,0.0,south_corrales_1,west_recto_1
1900,10800,14400,largeTrucks,58.0,east_recto_1,east_recto_2
1901,10800,14400,buses,5.0,east_recto_1,east_recto_2
1902,10800,14400,smallTrucks,7.0,south_corrales_1,west_recto_1
1903,10800,14400,buses,6.0,south_corrales_1,west_recto_1
1904,10800,14400,taxi,47.0,south_corrales_1,west_recto_1
1905,10800,14400,motorcycles_scooters,30.0,south_corrales_1,west_recto_1
1906,10800,14400,cars_SUV,54.0,south_corrales_1,west_recto_1
1907,10800,14400,buses,45.0,west_recto_0,west_recto_1
1908,10800,14400,smallTrucks,51.0,west_recto_0,west_recto_1
1909,10800,14400,smallTrucks,140.0,east_recto_1,east_recto_2
1910,10800,14400,largeTrucks,0.0,west_recto_0,west_recto_1
1911,10800,14400,jeepney,225.0,west_recto_0,west_recto_1
1912,10800,14400,motorela,43.0,west_recto_0,west_recto_1
1913,10800,14400,others,0.0,west_recto_0,west_recto_1
1914,10800,14400,others,0.0,north_corrales_1,east_luna_2
1915,10800,14400,cars_SUV,263.0,east_recto_1,east_recto_2
1916,10800,14400,motorcycles_scooters,108.0,east_recto_1,east_recto_2
1917,10800,14400,taxi,253.0,east_recto_1,east_recto_2
1918,10800,14400,bicycle_tricycle,0.0,west_recto_0,west_recto_1
1919,10800,14400,buses,2.0,south_osmena_2,south_osmena_3
1920,10800,14400,smallTrucks,5.0,east_recto_2,south_corrales_2
1921,10800,14400,motorcycles_scooters,42.0,south_osmena_2,south_osmena_3
1922,10800,14400,jeepney,49.0,west_recto_0,north_corrales_1
1923,10800,14400,bicycle_tricycle,0.0,west_recto_0,north_corrales_1
1924,10800,14400,largeTrucks,0.0,west_recto_0,north_corrales_1
1925,10800,14400,smallTrucks,11.0,west_recto_0,north_corrales_1
1926,10800,14400,buses,10.0,west_recto_0,north_corrales_1
1927,10800,14400,others,13.0,west_recto_2,south_osmena_3
1928,10800,14400,motorela,8.0,west_recto_2,south_osmena_3
1929,10800,14400,jeepney,53.0,west_recto_2,south_osmena_3
1930,10800,14400,bicycle_tricycle,2.0,west_recto_2,south_osmena_3
1931,10800,14400,largeTrucks,19.0,west_recto_2,south_osmena_3
1932,10800,14400,smallTrucks,46.0,west_recto_2,south_osmena_3
1933,10800,14400,buses,2.0,west_recto_2,south_osmena_3
1934,10800,14400,taxi,84.0,west_recto_2,south_osmena_3
1935,10800,14400,motorcycles_scooters,36.0,west_recto_2,south_osmena_3
1936,10800,14400,cars_SUV,87.0,west_recto_2,south_osmena_3
1937,10800,14400,motorela,9.0,west_recto_0,north_corrales_1
1938,10800,14400,others,0.0,west_recto_0,north_corrales_1
1939,10800,14400,others,0.0,south_corrales_0,west_luna_1
1940,10800,14400,motorela,14.0,south_corrales_0,west_luna_1
1941,10800,14400,smallTrucks,5.0,west_recto_0,south_corrales_2
1942,10800,14400,buses,5.0,west_recto_0,south_corrales_2
1943,10800,14400,taxi,38.0,west_recto_0,south_corrales_2
1944,10800,14400,motorcycles_scooters,25.0,west_recto_0,south_corrales_2
1945,10800,14400,cars_SUV,45.0,west_recto_0,south_corrales_2
1946,10800,14400,jeepney,1.0,south_corrales_0,west_luna_1
1947,10800,14400,cars_SUV,47.0,east_recto_0,south_osmena_3
1948,10800,14400,taxi,79.0,west_recto_0,north_corrales_1
1949,10800,14400,motorcycles_scooters,19.0,east_recto_0,south_osmena_3
1950,10800,14400,buses,1.0,east_recto_0,south_osmena_3
1951,10800,14400,smallTrucks,25.0,east_recto_0,south_osmena_3
1952,10800,14400,largeTrucks,10.0,east_recto_0,south_osmena_3
1953,10800,14400,bicycle_tricycle,1.0,east_recto_0,south_osmena_3
1954,10800,14400,jeepney,28.0,east_recto_0,south_osmena_3
1955,10800,14400,motorela,4.0,east_recto_0,south_osmena_3
1956,10800,14400,others,7.0,east_recto_0,south_osmena_3
1957,10800,14400,taxi,45.0,east_recto_0,south_osmena_3
1958,10800,14400,motorcycles_scooters,52.0,west_recto_0,north_corrales_1
1959,10800,14400,cars_SUV,93.0,west_recto_0,north_corrales_1
1960,10800,14400,buses,17.0,north_corrales_0,north_corrales_1
1961,10800,14400,smallTrucks,8.0,south_corrales_1,east_recto_3
1962,10800,14400,largeTrucks,0.0,south_corrales_1,east_recto_3
1963,10800,14400,bicycle_tricycle,0.0,south_corrales_1,east_recto_3
1964,10800,14400,others,0.0,east_recto_2,north_corrales_1
1965,10800,14400,motorela,5.0,east_recto_2,north_corrales_1
1966,10800,14400,jeepney,26.0,east_recto_2,north_corrales_1
1967,10800,14400,bicycle_tricycle,0.0,east_recto_2,north_corrales_1
1968,10800,14400,buses,7.0,south_corrales_1,east_recto_3
1969,10800,14400,largeTrucks,0.0,east_recto_2,north_corrales_1
1970,10800,14400,buses,5.0,east_recto_2,north_corrales_1
1971,10800,14400,taxi,41.0,east_recto_2,north_corrales_1
1972,10800,14400,motorcycles_scooters,27.0,east_recto_2,north_corrales_1
1973,10800,14400,cars_SUV,48.0,east_recto_2,north_corrales_1
1974,10800,14400,jeepney,36.0,south_corrales_1,east_recto_3
1975,10800,14400,motorela,7.0,south_corrales_1,east_recto_3
1976,10800,14400,others,0.0,south_corrales_1,east_recto_3
1977,10800,14400,smallTrucks,6.0,east_recto_2,north_corrales_1
1978,10800,14400,largeTrucks,0.0,west_recto_0,south_corrales_2
1979,10800,14400,taxi,58.0,south_corrales_1,east_recto_3
1980,10800,14400,cars_SUV,67.0,south_corrales_1,east_recto_3
1981,10800,14400,smallTrucks,20.0,north_corrales_0,north_corrales_1
1982,10800,14400,largeTrucks,0.0,north_corrales_0,north_corrales_1
1983,10800,14400,bicycle_tricycle,0.0,north_corrales_0,north_corrales_1
1984,10800,14400,jeepney,88.0,north_corrales_0,north_corrales_1
1985,10800,14400,cars_SUV,103.0,west_recto_2,north_osmena_1
