,Begin,End,class,Count,From,To
1414,10800,14400,taxi,10,id3,id1
1415,10800,14400,buses,0,id4,id3
1416,10800,14400,smallTrucks,2,id4,id3
1417,10800,14400,largeTrucks,0,id4,id3
1418,10800,14400,bicycle_tricycle,0,id4,id3
1419,10800,14400,jeepney,0,id4,id3
1420,10800,14400,motorela,137,id4,id3
1421,10800,14400,others,14,id4,id3
1422,10800,14400,taxi,14,id4,id3
1423,10800,14400,taxi,2,id2,id3
1424,10800,14400,motorcycles_scooters,136,id4,id3
1425,10800,14400,others,14,id4,id3
1426,10800,14400,bicycle_tricycle,0,id2,id3
1427,10800,14400,largeTrucks,0,id2,id3
1428,10800,14400,smallTrucks,1,id2,id3
1429,10800,14400,buses,0,id2,id3
1430,10800,14400,taxi,2,id2,id3
1431,10800,14400,motorcycles_scooters,10,id2,id3
1432,10800,14400,cars_SUV,17,id2,id3
1433,10800,14400,cars_SUV,75,id4,id3
1434,10800,14400,motorcycles_scooters,136,id4,id3
1435,10800,14400,taxi,14,id4,id3
1436,10800,14400,buses,0,id4,id3
1437,10800,14400,smallTrucks,2,id4,id3
1438,10800,14400,largeTrucks,0,id4,id3
1439,10800,14400,jeepney,0,id4,id3
1440,10800,14400,motorela,137,id4,id3
1441,10800,14400,cars_SUV,75,id4,id3
1442,10800,14400,motorcycles_scooters,19,id3,id1
1443,10800,14400,motorcycles_scooters,10,id2,id3
1444,10800,14400,cars_SUV,85,id3,id4
1445,10800,14400,motorela,0,id4,id2
1446,10800,14400,others,0,id4,id2
1447,10800,14400,others,3,id2,id1
1448,10800,14400,motorela,183,id2,id1
1449,10800,14400,jeepney,41,id2,id1
1450,10800,14400,bicycle_tricycle,0,id2,id1
1451,10800,14400,jeepney,0,id4,id2
1452,10800,14400,largeTrucks,0,id2,id1
1453,10800,14400,buses,1,id2,id1
1454,10800,14400,taxi,79,id2,id1
1455,10800,14400,jeepney,0,id4,id2
1456,10800,14400,bicycle_tricycle,0,id4,id2
1457,10800,14400,largeTrucks,0,id4,id2
1458,10800,14400,smallTrucks,0,id4,id2
1459,10800,14400,smallTrucks,10,id2,id1
1460,10800,14400,bicycle_tricycle,0,id4,id2
1461,10800,14400,largeTrucks,0,id4,id2
1462,10800,14400,smallTrucks,0,id4,id2
1463,10800,14400,others,0,id3,id1
1464,10800,14400,motorela,31,id3,id1
1465,10800,14400,jeepney,0,id3,id1
1466,10800,14400,bicycle_tricycle,0,id3,id1
1467,10800,14400,largeTrucks,0,id3,id1
1468,10800,14400,smallTrucks,0,id3,id1
1469,10800,14400,buses,0,id3,id1
1470,10800,14400,taxi,10,id3,id1
1471,10800,14400,motorcycles_scooters,19,id3,id1
1472,10800,14400,cars_SUV,26,id3,id1
1473,10800,14400,others,0,id4,id2
1474,10800,14400,motorela,0,id4,id2
1475,10800,14400,cars_SUV,2,id4,id2
1476,10800,14400,motorcycles_scooters,6,id4,id2
1477,10800,14400,buses,0,id4,id2
1478,10800,14400,buses,0,id4,id2
1479,10800,14400,taxi,0,id4,id2
1480,10800,14400,motorcycles_scooters,6,id4,id2
1481,10800,14400,cars_SUV,2,id4,id2
1482,10800,14400,others,0,id3,id1
1483,10800,14400,motorcycles_scooters,162,id2,id1
1484,10800,14400,cars_SUV,254,id2,id1
1485,10800,14400,cars_SUV,85,id3,id4
1486,10800,14400,motorcycles_scooters,90,id3,id4
1487,10800,14400,taxi,26,id3,id4
1488,10800,14400,others,12,id3,id4
1489,10800,14400,motorela,257,id3,id4
1490,10800,14400,jeepney,173,id3,id4
1491,10800,14400,bicycle_tricycle,0,id3,id4
1492,10800,14400,largeTrucks,0,id3,id4
1493,10800,14400,smallTrucks,11,id3,id4
1494,10800,14400,buses,0,id3,id4
1495,10800,14400,taxi,26,id3,id4
1496,10800,14400,motorcycles_scooters,90,id3,id4
1497,10800,14400,motorela,31,id3,id1
1498,10800,14400,cars_SUV,17,id2,id3
1499,10800,14400,jeepney,0,id3,id1
1500,10800,14400,motorcycles_scooters,162,id2,id1
1501,10800,14400,cars_SUV,26,id3,id1
1502,10800,14400,motorcycles_scooters,19,id3,id1
1503,10800,14400,taxi,10,id3,id1
1504,10800,14400,buses,0,id3,id1
1505,10800,14400,smallTrucks,0,id3,id1
1506,10800,14400,largeTrucks,0,id3,id1
1507,10800,14400,bicycle_tricycle,0,id3,id1
1508,10800,14400,others,3,id2,id1
1509,10800,14400,motorela,183,id2,id1
1510,10800,14400,jeepney,41,id2,id1
1511,10800,14400,bicycle_tricycle,0,id2,id1
1512,10800,14400,largeTrucks,0,id2,id1
1513,10800,14400,smallTrucks,10,id2,id1
1514,10800,14400,buses,1,id2,id1
1515,10800,14400,taxi,79,id2,id1
1516,10800,14400,cars_SUV,254,id2,id1
1517,10800,14400,cars_SUV,26,id3,id1
1518,10800,14400,bicycle_tricycle,0,id4,id3
1519,10800,14400,cars_SUV,116,id1,id4
1520,10800,14400,motorela,0,id4,id2
1521,10800,14400,jeepney,0,id1,id2
1522,10800,14400,motorela,0,id1,id2
1523,10800,14400,others,0,id1,id2
1524,10800,14400,cars_SUV,2,id4,id2
1525,10800,14400,buses,0,id1,id4
1526,10800,14400,others,0,id4,id2
1527,10800,14400,others,0,id4,id2
1528,10800,14400,jeepney,0,id4,id2
1529,10800,14400,motorcycles_scooters,143,id1,id4
1530,10800,14400,taxi,27,id1,id4
1531,10800,14400,others,0,id2,id3
1532,10800,14400,motorela,11,id2,id3
1533,10800,14400,jeepney,0,id2,id3
1534,10800,14400,bicycle_tricycle,0,id2,id3
1535,10800,14400,buses,0,id1,id4
1536,10800,14400,motorela,0,id4,id2
1537,10800,14400,bicycle_tricycle,4,id1,id2
1538,10800,14400,largeTrucks,0,id1,id2
1539,10800,14400,smallTrucks,5,id1,id2
1540,10800,14400,smallTrucks,0,id4,id2
1541,10800,14400,motorela,31,id3,id1
1542,10800,14400,taxi,27,id1,id4
1543,10800,14400,motorcycles_scooters,143,id1,id4
1544,10800,14400,cars_SUV,116,id1,id4
1545,10800,14400,buses,0,id4,id2
1546,10800,14400,largeTrucks,0,id4,id3
1547,10800,14400,bicycle_tricycle,0,id4,id3
1548,10800,14400,jeepney,0,id4,id3
1549,10800,14400,motorela,137,id4,id3
1550,10800,14400,others,14,id4,id3
1551,10800,14400,taxi,0,id4,id2
1552,10800,14400,motorcycles_scooters,6,id4,id2
1553,10800,14400,cars_SUV,167,id1,id2
1554,10800,14400,motorcycles_scooters,70,id1,id2
1555,10800,14400,taxi,62,id1,id2
1556,10800,14400,buses,0,id1,id2
1557,10800,14400,largeTrucks,0,id4,id2
1558,10800,14400,largeTrucks,0,id1,id4
1559,10800,14400,smallTrucks,6,id1,id4
1560,10800,14400,largeTrucks,0,id2,id3
1561,10800,14400,jeepney,173,id3,id4
1562,10800,14400,motorela,257,id3,id4
1563,10800,14400,others,12,id3,id4
1564,10800,14400,smallTrucks,1,id2,id3
1565,10800,14400,buses,0,id2,id3
1566,10800,14400,taxi,2,id2,id3
1567,10800,14400,motorcycles_scooters,10,id2,id3
1568,10800,14400,cars_SUV,17,id2,id3
1569,10800,14400,bicycle_tricycle,0,id3,id4
1570,10800,14400,motorela,236,id1,id4
1571,10800,14400,jeepney,0,id4,id2
1572,10800,14400,others,7,id1,id4
1573,10800,14400,motorela,236,id1,id4
1574,10800,14400,jeepney,0,id1,id4
1575,10800,14400,bicycle_tricycle,9,id1,id4
1576,10800,14400,largeTrucks,0,id1,id4
1577,10800,14400,smallTrucks,6,id1,id4
1578,10800,14400,bicycle_tricycle,0,id4,id2
1579,10800,14400,others,7,id1,id4
1580,10800,14400,largeTrucks,0,id3,id4
1581,10800,14400,smallTrucks,11,id3,id4
1582,10800,14400,buses,0,id3,id4
1583,10800,14400,cars_SUV,75,id4,id3
1584,10800,14400,cars_SUV,85,id3,id4
1585,10800,14400,jeepney,0,id1,id4
1586,10800,14400,motorcycles_scooters,90,id3,id4
1587,10800,14400,bicycle_tricycle,0,id4,id2
1588,10800,14400,bicycle_tricycle,9,id1,id4
1589,10800,14400,largeTrucks,0,id4,id2
1590,10800,14400,buses,0,id4,id3
1591,10800,14400,smallTrucks,0,id4,id2
1592,10800,14400,buses,0,id4,id2
1593,10800,14400,smallTrucks,2,id4,id3
1594,10800,14400,taxi,0,id4,id2
1595,10800,14400,motorcycles_scooters,6,id4,id2
1596,10800,14400,cars_SUV,2,id4,id2
1597,10800,14400,taxi,26,id3,id4
1598,10800,14400,motorcycles_scooters,136,id4,id3
1599,10800,14400,taxi,14,id4,id3
1600,14400,18000,largeTrucks,0,id2,id3
1601,14400,18000,jeepney,0,id2,id3
1602,14400,18000,bicycle_tricycle,0,id2,id3
1603,14400,18000,motorela,6,id2,id3
1604,14400,18000,jeepney,32,id2,id1
1605,14400,18000,others,1,id1,id4
1606,14400,18000,motorela,204,id1,id4
1607,14400,18000,jeepney,0,id1,id4
1608,14400,18000,others,4,id2,id1
1609,14400,18000,motorela,154,id2,id1
1610,14400,18000,smallTrucks,0,id2,id3
1611,14400,18000,bicycle_tricycle,7,id1,id4
1612,14400,18000,jeepney,0,id1,id4
1613,14400,18000,bicycle_tricycle,0,id2,id1
1614,14400,18000,largeTrucks,1,id2,id1
1615,14400,18000,smallTrucks,12,id2,id1
1616,14400,18000,buses,0,id2,id1
1617,14400,18000,taxi,89,id2,id1
1618,14400,18000,motorcycles_scooters,130,id2,id1
1619,14400,18000,others,0,id2,id3
1620,14400,18000,buses,0,id2,id3
1621,14400,18000,largeTrucks,0,id2,id3
1622,14400,18000,motorcycles_scooters,6,id2,id3
1623,14400,18000,others,4,id2,id1
1624,14400,18000,buses,0,id2,id3
1625,14400,18000,taxi,1,id2,id3
1626,14400,18000,motorcycles_scooters,6,id2,id3
1627,14400,18000,cars_SUV,6,id2,id3
1628,14400,18000,cars_SUV,275,id2,id1
1629,14400,18000,motorcycles_scooters,130,id2,id1
1630,14400,18000,taxi,89,id2,id1
1631,14400,18000,buses,0,id2,id1
1632,14400,18000,motorela,154,id2,id1
1633,14400,18000,smallTrucks,12,id2,id1
1634,14400,18000,bicycle_tricycle,0,id2,id1
1635,14400,18000,jeepney,32,id2,id1
1636,14400,18000,motorela,154,id2,id1
1637,14400,18000,others,4,id2,id1
1638,14400,18000,others,0,id4,id2
1639,14400,18000,motorela,0,id4,id2
1640,14400,18000,jeepney,0,id4,id2
1641,14400,18000,bicycle_tricycle,0,id4,id2
1642,14400,18000,largeTrucks,0,id4,id2
1643,14400,18000,largeTrucks,1,id2,id1
1644,14400,18000,taxi,1,id2,id3
1645,14400,18000,jeepney,32,id2,id1
1646,14400,18000,largeTrucks,1,id2,id1
1647,14400,18000,cars_SUV,6,id2,id3
1648,14400,18000,cars_SUV,275,id2,id1
1649,14400,18000,motorcycles_scooters,130,id2,id1
1650,14400,18000,cars_SUV,7,id4,id2
1651,14400,18000,motorcycles_scooters,9,id4,id2
1652,14400,18000,taxi,0,id4,id2
1653,14400,18000,buses,0,id4,id2
1654,14400,18000,smallTrucks,1,id4,id2
1655,14400,18000,largeTrucks,0,id4,id2
1656,14400,18000,bicycle_tricycle,0,id2,id1
1657,14400,18000,bicycle_tricycle,0,id4,id2
1658,14400,18000,motorela,0,id4,id2
1659,14400,18000,others,0,id4,id2
1660,14400,18000,jeepney,0,id2,id3
1661,14400,18000,bicycle_tricycle,0,id2,id3
1662,14400,18000,cars_SUV,275,id2,id1
1663,14400,18000,smallTrucks,0,id2,id3
1664,14400,18000,taxi,89,id2,id1
1665,14400,18000,buses,0,id2,id1
1666,14400,18000,smallTrucks,12,id2,id1
1667,14400,18000,jeepney,0,id4,id2
1668,14400,18000,bicycle_tricycle,7,id1,id4
1669,14400,18000,motorela,204,id1,id4
1670,14400,18000,others,1,id1,id4
1671,14400,18000,motorcycles_scooters,66,id1,id2
1672,14400,18000,cars_SUV,152,id1,id2
1673,14400,18000,cars_SUV,128,id1,id4
1674,14400,18000,motorcycles_scooters,155,id1,id4
1675,14400,18000,taxi,28,id1,id4
1676,14400,18000,buses,0,id1,id4
1677,14400,18000,others,8,id4,id3
1678,14400,18000,motorela,130,id4,id3
1679,14400,18000,jeepney,0,id4,id3
1680,14400,18000,bicycle_tricycle,0,id4,id3
1681,14400,18000,largeTrucks,0,id4,id3
1682,14400,18000,taxi,61,id1,id2
1683,14400,18000,smallTrucks,6,id4,id3
1684,14400,18000,taxi,14,id4,id3
1685,14400,18000,motorcycles_scooters,131,id4,id3
1686,14400,18000,cars_SUV,71,id4,id3
1687,14400,18000,smallTrucks,9,id1,id4
1688,14400,18000,largeTrucks,0,id1,id4
1689,14400,18000,smallTrucks,1,id4,id2
1690,14400,18000,bicycle_tricycle,7,id1,id4
1691,14400,18000,jeepney,0,id1,id4
1692,14400,18000,others,0,id3,id1
1693,14400,18000,motorela,39,id3,id1
1694,14400,18000,jeepney,0,id3,id1
1695,14400,18000,buses,0,id4,id3
1696,14400,18000,bicycle_tricycle,0,id3,id1
1697,14400,18000,buses,0,id1,id2
1698,14400,18000,largeTrucks,1,id1,id2
1699,14400,18000,others,1,id1,id4
1700,14400,18000,others,4,id2,id1
1701,14400,18000,motorela,154,id2,id1
1702,14400,18000,jeepney,32,id2,id1
1703,14400,18000,bicycle_tricycle,0,id2,id1
1704,14400,18000,largeTrucks,1,id2,id1
1705,14400,18000,smallTrucks,12,id2,id1
1706,14400,18000,buses,0,id2,id1
1707,14400,18000,taxi,89,id2,id1
1708,14400,18000,motorcycles_scooters,130,id2,id1
1709,14400,18000,cars_SUV,275,id2,id1
1710,14400,18000,smallTrucks,5,id1,id2
1711,14400,18000,others,8,id4,id3
1712,14400,18000,jeepney,0,id4,id3
1713,14400,18000,bicycle_tricycle,0,id4,id3
1714,14400,18000,largeTrucks,0,id4,id3
1715,14400,18000,smallTrucks,6,id4,id3
1716,14400,18000,buses,0,id4,id3
1717,14400,18000,motorela,0,id1,id2
1718,14400,18000,jeepney,0,id1,id2
1719,14400,18000,taxi,14,id4,id3
1720,14400,18000,motorcycles_scooters,131,id4,id3
1721,14400,18000,cars_SUV,71,id4,id3
1722,14400,18000,bicycle_tricycle,2,id1,id2
1723,14400,18000,motorela,130,id4,id3
1724,14400,18000,motorela,204,id1,id4
1725,14400,18000,largeTrucks,0,id3,id1
1726,14400,18000,buses,0,id3,id1
1727,14400,18000,smallTrucks,5,id1,id2
1728,14400,18000,buses,0,id1,id2
1729,14400,18000,taxi,61,id1,id2
1730,14400,18000,motorcycles_scooters,66,id1,id2
1731,14400,18000,cars_SUV,6,id2,id3
1732,14400,18000,motorcycles_scooters,6,id2,id3
1733,14400,18000,taxi,1,id2,id3
1734,14400,18000,buses,0,id2,id3
1735,14400,18000,smallTrucks,0,id2,id3
1736,14400,18000,largeTrucks,0,id2,id3
1737,14400,18000,bicycle_tricycle,0,id2,id3
1738,14400,18000,cars_SUV,96,id3,id4
1739,14400,18000,jeepney,0,id2,id3
1740,14400,18000,cars_SUV,152,id1,id2
1741,14400,18000,others,2,id1,id2
1742,14400,18000,others,0,id2,id3
1743,14400,18000,motorela,6,id2,id3
1744,14400,18000,cars_SUV,128,id1,id4
1745,14400,18000,motorcycles_scooters,155,id1,id4
1746,14400,18000,taxi,28,id1,id4
1747,14400,18000,buses,0,id1,id4
1748,14400,18000,smallTrucks,9,id1,id4
1749,14400,18000,largeTrucks,0,id1,id4
1750,14400,18000,others,0,id2,id3
1751,14400,18000,motorela,6,id2,id3
1752,14400,18000,smallTrucks,0,id3,id1
1753,14400,18000,motorcycles_scooters,160,id3,id4
1754,14400,18000,buses,0,id3,id4
1755,14400,18000,taxi,9,id3,id1
1756,14400,18000,motorcycles_scooters,27,id3,id1
1757,14400,18000,cars_SUV,13,id3,id1
1758,14400,18000,others,2,id1,id2
1759,14400,18000,cars_SUV,6,id2,id3
1760,14400,18000,motorcycles_scooters,6,id2,id3
1761,14400,18000,taxi,1,id2,id3
1762,14400,18000,buses,0,id2,id3
1763,14400,18000,smallTrucks,0,id2,id3
1764,14400,18000,largeTrucks,0,id2,id3
1765,14400,18000,bicycle_tricycle,0,id2,id3
1766,14400,18000,taxi,34,id3,id4
1767,14400,18000,motorela,0,id1,id2
1768,14400,18000,bicycle_tricycle,2,id1,id2
1769,14400,18000,largeTrucks,1,id1,id2
1770,14400,18000,jeepney,0,id2,id3
1771,14400,18000,motorela,6,id2,id3
1772,14400,18000,others,0,id2,id3
1773,14400,18000,others,8,id3,id4
1774,14400,18000,motorela,266,id3,id4
1775,14400,18000,jeepney,138,id3,id4
1776,14400,18000,bicycle_tricycle,0,id3,id4
1777,14400,18000,largeTrucks,0,id3,id4
1778,14400,18000,smallTrucks,18,id3,id4
1779,14400,18000,jeepney,0,id1,id2
1780,14400,18000,buses,0,id4,id2
1781,14400,18000,largeTrucks,0,id3,id4
1782,14400,18000,motorcycles_scooters,9,id4,id2
1783,14400,18000,largeTrucks,0,id3,id1
1784,14400,18000,smallTrucks,0,id3,id1
1785,14400,18000,buses,0,id3,id1
1786,14400,18000,taxi,9,id3,id1
1787,14400,18000,motorcycles_scooters,27,id3,id1
1788,14400,18000,cars_SUV,13,id3,id1
1789,14400,18000,others,1,id1,id4
1790,14400,18000,motorela,204,id1,id4
1791,14400,18000,jeepney,0,id1,id4
1792,14400,18000,bicycle_tricycle,7,id1,id4
1793,14400,18000,largeTrucks,0,id1,id4
1794,14400,18000,smallTrucks,9,id1,id4
1795,14400,18000,buses,0,id1,id4
1796,14400,18000,taxi,28,id1,id4
1797,14400,18000,bicycle_tricycle,0,id3,id1
1798,14400,18000,motorcycles_scooters,155,id1,id4
1799,14400,18000,motorela,6,id2,id3
1800,14400,18000,others,0,id2,id3
1801,14400,18000,others,1,id1,id4
1802,14400,18000,motorela,204,id1,id4
1803,14400,18000,jeepney,0,id1,id4
1804,14400,18000,bicycle_tricycle,7,id1,id4
1805,14400,18000,largeTrucks,0,id1,id4
1806,14400,18000,smallTrucks,9,id1,id4
1807,14400,18000,buses,0,id1,id4
1808,14400,18000,taxi,28,id1,id4
1809,14400,18000,motorcycles_scooters,155,id1,id4
1810,14400,18000,cars_SUV,128,id1,id4
1811,14400,18000,cars_SUV,96,id3,id4
1812,14400,18000,motorcycles_scooters,160,id3,id4
1813,14400,18000,cars_SUV,128,id1,id4
1814,14400,18000,taxi,34,id3,id4
1815,14400,18000,jeepney,0,id3,id1
1816,14400,18000,others,0,id3,id1
1817,14400,18000,cars_SUV,128,id1,id4
1818,14400,18000,cars_SUV,6,id2,id3
1819,14400,18000,motorcycles_scooters,6,id2,id3
1820,14400,18000,taxi,1,id2,id3
1821,14400,18000,buses,0,id2,id3
1822,14400,18000,smallTrucks,0,id2,id3
1823,14400,18000,largeTrucks,0,id2,id3
1824,14400,18000,bicycle_tricycle,0,id2,id3
1825,14400,18000,jeepney,0,id2,id3
1826,14400,18000,cars_SUV,71,id4,id3
1827,14400,18000,motorcycles_scooters,131,id4,id3
1828,14400,18000,taxi,14,id4,id3
1829,14400,18000,buses,0,id4,id3
1830,14400,18000,smallTrucks,6,id4,id3
1831,14400,18000,motorela,39,id3,id1
1832,14400,18000,largeTrucks,0,id4,id3
1833,14400,18000,jeepney,0,id4,id3
1834,14400,18000,motorela,130,id4,id3
1835,14400,18000,others,8,id4,id3
1836,14400,18000,cars_SUV,13,id3,id1
1837,14400,18000,motorcycles_scooters,27,id3,id1
1838,14400,18000,taxi,9,id3,id1
1839,14400,18000,buses,0,id3,id1
1840,14400,18000,smallTrucks,0,id3,id1
1841,14400,18000,largeTrucks,0,id3,id1
1842,14400,18000,bicycle_tricycle,0,id3,id1
1843,14400,18000,jeepney,0,id3,id1
1844,14400,18000,motorela,39,id3,id1
1845,14400,18000,others,0,id3,id1
1846,14400,18000,taxi,0,id4,id2
1847,14400,18000,bicycle_tricycle,0,id4,id3
1848,14400,18000,motorcycles_scooters,155,id1,id4
1849,14400,18000,buses,0,id3,id4
1850,14400,18000,largeTrucks,0,id3,id4
1851,14400,18000,motorcycles_scooters,66,id1,id2
1852,14400,18000,taxi,61,id1,id2
1853,14400,18000,buses,0,id1,id2
1854,14400,18000,smallTrucks,5,id1,id2
1855,14400,18000,largeTrucks,1,id1,id2
1856,14400,18000,bicycle_tricycle,2,id1,id2
1857,14400,18000,jeepney,0,id1,id2
1858,14400,18000,motorela,0,id1,id2
1859,14400,18000,taxi,14,id4,id3
1860,14400,18000,motorcycles_scooters,131,id4,id3
1861,14400,18000,cars_SUV,71,id4,id3
1862,14400,18000,others,2,id1,id2
1863,14400,18000,others,8,id3,id4
1864,14400,18000,motorela,266,id3,id4
1865,14400,18000,cars_SUV,152,id1,id2
1866,14400,18000,jeepney,138,id3,id4
1867,14400,18000,motorela,130,id4,id3
1868,14400,18000,jeepney,0,id4,id3
1869,14400,18000,bicycle_tricycle,0,id4,id3
1870,14400,18000,largeTrucks,0,id4,id3
1871,14400,18000,smallTrucks,6,id4,id3
1872,14400,18000,buses,0,id4,id3
1873,14400,18000,taxi,14,id4,id3
1874,14400,18000,motorcycles_scooters,131,id4,id3
1875,14400,18000,cars_SUV,71,id4,id3
1876,14400,18000,cars_SUV,96,id3,id4
1877,14400,18000,motorcycles_scooters,160,id3,id4
1878,14400,18000,taxi,34,id3,id4
1879,14400,18000,buses,0,id3,id4
1880,14400,18000,smallTrucks,18,id3,id4
1881,14400,18000,others,8,id4,id3
1882,14400,18000,smallTrucks,18,id3,id4
1883,14400,18000,buses,0,id4,id3
1884,14400,18000,largeTrucks,0,id4,id3
1885,14400,18000,bicycle_tricycle,0,id3,id4
1886,14400,18000,jeepney,138,id3,id4
1887,14400,18000,motorela,266,id3,id4
1888,14400,18000,motorela,0,id1,id2
1889,14400,18000,others,2,id1,id2
1890,14400,18000,others,8,id3,id4
1891,14400,18000,cars_SUV,7,id4,id2
1892,14400,18000,motorcycles_scooters,9,id4,id2
1893,14400,18000,taxi,0,id4,id2
1894,14400,18000,buses,0,id4,id2
1895,14400,18000,smallTrucks,1,id4,id2
1896,14400,18000,largeTrucks,0,id4,id2
1897,14400,18000,bicycle_tricycle,0,id4,id2
1898,14400,18000,jeepney,0,id4,id2
1899,14400,18000,smallTrucks,6,id4,id3
1900,14400,18000,motorela,0,id4,id2
1901,14400,18000,cars_SUV,7,id4,id2
1902,14400,18000,motorcycles_scooters,9,id4,id2
1903,14400,18000,taxi,0,id4,id2
1904,14400,18000,buses,0,id4,id2
1905,14400,18000,smallTrucks,1,id4,id2
1906,14400,18000,bicycle_tricycle,0,id4,id2
1907,14400,18000,jeepney,0,id4,id2
1908,14400,18000,motorela,0,id4,id2
1909,14400,18000,others,0,id4,id2
1910,14400,18000,others,0,id3,id1
1911,14400,18000,others,8,id4,id3
1912,14400,18000,motorela,130,id4,id3
1913,14400,18000,jeepney,0,id4,id3
1914,14400,18000,bicycle_tricycle,0,id4,id3
1915,14400,18000,others,0,id4,id2
1916,14400,18000,taxi,28,id1,id4
1917,14400,18000,largeTrucks,0,id4,id2
1918,14400,18000,smallTrucks,9,id1,id4
1919,14400,18000,others,4,id2,id1
1920,14400,18000,others,0,id4,id2
1921,14400,18000,cars_SUV,96,id3,id4
1922,14400,18000,motorcycles_scooters,160,id3,id4
1923,14400,18000,taxi,34,id3,id4
1924,14400,18000,buses,0,id3,id4
1925,14400,18000,smallTrucks,18,id3,id4
1926,14400,18000,largeTrucks,0,id3,id4
1927,14400,18000,bicycle_tricycle,0,id3,id4
1928,14400,18000,jeepney,138,id3,id4
1929,14400,18000,motorela,266,id3,id4
1930,14400,18000,others,8,id3,id4
1931,14400,18000,buses,0,id1,id4
1932,14400,18000,motorela,0,id1,id2
1933,14400,18000,jeepney,0,id1,id2
1934,14400,18000,bicycle_tricycle,2,id1,id2
1935,14400,18000,largeTrucks,1,id1,id2
1936,14400,18000,smallTrucks,5,id1,id2
1937,14400,18000,buses,0,id1,id2
1938,14400,18000,taxi,61,id1,id2
1939,14400,18000,motorcycles_scooters,66,id1,id2
1940,14400,18000,cars_SUV,152,id1,id2
1941,14400,18000,cars_SUV,13,id3,id1
1942,14400,18000,motorcycles_scooters,27,id3,id1
1943,14400,18000,taxi,9,id3,id1
1944,14400,18000,motorela,154,id2,id1
1945,14400,18000,jeepney,32,id2,id1
1946,14400,18000,bicycle_tricycle,0,id2,id1
1947,14400,18000,largeTrucks,1,id2,id1
1948,14400,18000,cars_SUV,7,id4,id2
1949,14400,18000,others,0,id3,id1
1950,14400,18000,motorela,39,id3,id1
1951,14400,18000,jeepney,0,id3,id1
1952,14400,18000,bicycle_tricycle,0,id3,id1
1953,14400,18000,largeTrucks,0,id3,id1
1954,14400,18000,smallTrucks,0,id3,id1
1955,14400,18000,buses,0,id3,id1
1956,14400,18000,taxi,9,id3,id1
1957,14400,18000,motorcycles_scooters,27,id3,id1
1958,14400,18000,cars_SUV,13,id3,id1
1959,14400,18000,bicycle_tricycle,0,id3,id4
1960,14400,18000,buses,0,id3,id1
1961,14400,18000,cars_SUV,7,id4,id2
1962,14400,18000,taxi,0,id4,id2
1963,14400,18000,buses,0,id4,id2
1964,14400,18000,smallTrucks,1,id4,id2
1965,14400,18000,largeTrucks,0,id4,id2
1966,14400,18000,bicycle_tricycle,0,id4,id2
1967,14400,18000,jeepney,0,id4,id2
1968,14400,18000,motorela,0,id4,id2
1969,14400,18000,cars_SUV,275,id2,id1
1970,14400,18000,motorcycles_scooters,130,id2,id1
1971,14400,18000,taxi,89,id2,id1
1972,14400,18000,buses,0,id2,id1
1973,14400,18000,smallTrucks,12,id2,id1
1974,14400,18000,motorcycles_scooters,9,id4,id2
1975,14400,18000,smallTrucks,0,id3,id1
1976,14400,18000,others,2,id1,id2
1977,14400,18000,bicycle_tricycle,0,id3,id1
1978,14400,18000,motorela,266,id3,id4
1979,14400,18000,jeepney,138,id3,id4
1980,14400,18000,largeTrucks,0,id3,id4
1981,14400,18000,smallTrucks,18,id3,id4
1982,14400,18000,buses,0,id3,id4
1983,14400,18000,taxi,34,id3,id4
1984,14400,18000,motorcycles_scooters,160,id3,id4
1985,14400,18000,jeepney,0,id1,id2
1986,14400,18000,bicycle_tricycle,2,id1,id2
1987,14400,18000,largeTrucks,1,id1,id2
1988,14400,18000,smallTrucks,5,id1,id2
1989,14400,18000,buses,0,id1,id2
1990,14400,18000,taxi,61,id1,id2
1991,14400,18000,motorcycles_scooters,66,id1,id2
1992,14400,18000,cars_SUV,152,id1,id2
1993,14400,18000,cars_SUV,96,id3,id4
1994,14400,18000,largeTrucks,0,id3,id1
1995,14400,18000,others,8,id3,id4
1996,14400,18000,motorela,39,id3,id1
1997,14400,18000,bicycle_tricycle,0,id3,id4
1998,14400,18000,jeepney,0,id3,id1
1999,14400,18000,largeTrucks,0,id1,id4
2000,18000,21600,buses,0,id3,id4
2001,18000,21600,buses,0,id4,id2
2002,18000,21600,taxi,2,id4,id2
2003,18000,21600,motorcycles_scooters,3,id4,id2
2004,18000,21600,cars_SUV,1,id4,id2
2005,18000,21600,largeTrucks,0,id3,id4
2006,18000,21600,bicycle_tricycle,0,id3,id4
2007,18000,21600,jeepney,25,id3,id4
2008,18000,21600,motorela,259,id3,id4
2009,18000,21600,others,9,id3,id4
2010,18000,21600,buses,0,id1,id4
2011,18000,21600,others,2,id3,id1
2012,18000,21600,motorela,40,id3,id1
2013,18000,21600,jeepney,1,id3,id1
2014,18000,21600,cars_SUV,129,id3,id4
2015,18000,21600,largeTrucks,0,id3,id1
2016,18000,21600,smallTrucks,0,id3,id1
2017,18000,21600,buses,0,id3,id1
2018,18000,21600,taxi,7,id3,id1
2019,18000,21600,motorcycles_scooters,24,id3,id1
2020,18000,21600,cars_SUV,14,id3,id1
2021,18000,21600,smallTrucks,8,id1,id4
2022,18000,21600,taxi,40,id1,id4
2023,18000,21600,motorcycles_scooters,134,id1,id4
